  354, -950
  891, -485
  999,  202
  632,  798
  -40, 1015
 -685,  749
-1015,  128
 -856, -552
 -295, -975
  415, -927
  917, -451
  989,  244
  590,  826
  -83, 1009
 -714,  715
-1013,   80
 -830, -591
 -235, -985
  452, -908
  936, -406
  971,  298
  547,  853
 -142, 1013
 -757,  677
-1014,   33
 -796, -640
 -197,-1000
  495, -886
  956, -354
  956,  340
  503,  878
 -184,  994
 -784,  639
-1020,  -22
 -760, -674
 -152,-1009
  537, -861
  970, -310
  944,  396
  458,  904
 -230,  989
 -823,  596
-1013,  -69
 -730, -708
  -96,-1016
  577, -835
  970, -263
  917,  441
  417,  926
 -289,  975
 -846,  558
-1009, -120
 -692, -750
  -48,-1021
  627, -810
  995, -211
  895,  484
  367,  951
 -328,  960
 -871,  523
-1005, -170
 -659, -779
   -1,-1008
  660, -769
 1001, -163
  864,  530
  322,  964
 -375,  946
 -903,  474
 -997, -215
 -618, -811
   52,-1015
  693, -739
 1013, -108
  843,  573
  284,  979
 -423,  921
 -917,  431
 -974, -267
 -573, -838
  103,-1014
  738, -698
 1015,  -64
  817,  604
  223,  994
 -465,  902
 -943,  387
 -963, -319
 -537, -868
  157,-1005
  767, -666
 1014,  -15
  781,  649
  183, 1001
 -511,  874
 -961,  331
 -956, -361
 -485, -894
  198, -997
  792, -632
 1015,   44
  752,  683
  132, 1015
 -557,  845
 -972,  291
 -932, -412
 -448, -914
  247, -984
  831, -584
 1011,   86
  709,  716
   77, 1017
 -595,  827
 -986,  237
 -912, -456
 -407, -930
  303, -970
  850, -548
 1008,  139
  681,  758
   28, 1014
 -643,  789
 -996,  197
 -891, -496
 -352, -955
  344, -954
  876, -495
  997,  191
  643,  784
  -32, 1015
 -675,  764
-1004,  149
 -856, -544
 -306, -972
  395, -943
  908, -458
  985,  234
  596,  821
  -74, 1016
 -712,  732
-1014,   91
 -836, -582
 -253, -982
  441, -920
  924, -419
  975,  283
  563,  847
 -117, 1013
 -743,  688
-1013,   44
 -808, -627
 -206, -994
  482, -895
  949, -368
  964,  332
  525,  873
 -173,  998
 -776,  655
-1009,   -8
 -773, -665
 -160,-1008
  530, -864
  961, -323
  941,  372
  469,  899
 -219,  990
 -811,  618
-1015,  -61
 -742, -697
 -104,-1014
  571, -845
  975, -280
  919,  424
  426,  920
 -271,  979
 -840,  573
-1011, -104
 -701, -737
  -62,-1014
  604, -820
  993, -222
  898,  473
  391,  943
 -321,  964
 -862,  537
-1004, -162
 -663, -772
  -17,-1016
  651, -776
  997, -173
  871,  513
  338,  961
 -360,  951
 -892,  486
 -995, -208
 -630, -798
   41,-1014
  688, -754
 1010, -133
  847,  556
  292,  976
 -416,  930
 -915,  442
 -982, -245
 -581, -830
   85,-1016
  724, -709
 1015,  -72
  825,  590
  237,  985
 -456,  909
 -932,  401
 -965, -308
 -544, -859
  134,-1014
  761, -673
 1019,  -32
  791,  644
  189,  995
 -499,  887
 -957,  348
 -956, -349
 -497, -882
  190, -998
  791, -643
 1016,   27
  761,  676
  148, 1006
 -543,  856
 -973,  307
 -945, -392
 -462, -906
  231, -992
  821, -598
 1009,   69
  725,  707
   88, 1013
 -584,  829
 -985,  245
 -918, -441
 -418, -932
  293, -977
  845, -558
 1008,  116
  687,  748
   44, 1018
 -626,  805
 -993,  205
 -894, -481
 -363, -954
  334, -959
  871, -519
 1000,  173
  650,  780
  -16, 1016
 -669,  769
-1007,  160
 -864, -528
 -321, -961
  378, -941
  899, -473
  992,  219
  616,  807
  -58, 1014
 -697,  738
-1010,  109
 -842, -572
 -271, -980
  430, -920
  922, -427
  977,  275
  569,  841
 -109, 1010
 -736,  698
-1012,   55
 -809, -609
 -222, -996
  469, -905
  939, -390
  965,  316
  529,  866
 -162, 1001
 -768,  663
-1021,   13
 -776, -654
 -175, -999
  519, -878
  963, -334
  948,  364
  479,  895
 -208,  991
 -800,  632
-1020,  -46
 -748, -691
 -135,-1006
  556, -849
  974, -291
  925,  414
  436,  913
 -254,  983
 -837,  580
-1012,  -96
 -712, -735
  -73,-1018
  596, -820
  990, -233
  908,  458
  399,  935
 -307,  972
 -858,  544
-1003, -138
 -677, -761
  -28,-1018
  641, -791
  995, -191
  889,  498
  346,  959
 -345,  956
 -893,  497
 -999, -190
 -641, -784
   30,-1014
  678, -759
 1004, -143
  852,  549
  307,  970
 -392,  933
 -913,  453
 -986, -235
 -590, -823
   74,-1014
  712, -730
 1015,  -88
  829,  583
  248,  988
 -448,  917
 -928,  411
 -973, -292
 -559, -849
  124,-1009
  751, -685
 1018,  -40
  798,  621
  206,  990
 -482,  891
 -951,  358
 -961, -332
 -520, -874
  182,-1000
  778, -653
 1021,   16
  770,  661
  159, 1005
 -540,  863
 -966,  316
 -943, -381
 -469, -902
  223, -992
  811, -613
 1012,   58
  732,  699
   98, 1009
 -575,  842
 -981,  276
 -921, -434
 -430, -921
  276, -982
  840, -568
 1009,  105
  693,  738
   53, 1012
 -608,  810
 -996,  222
 -903, -474
 -378, -936
  323, -963
  864, -528
 1005,  166
  664,  774
    8, 1018
 -655,  777
 -999,  174
 -880, -520
 -332, -958
  367, -944
  899, -481
  995,  212
  622,  802
  -50, 1013
 -693,  749
-1006,  126
 -849, -563
 -288, -977
  419, -932
  918, -443
  983,  252
  580,  830
  -91, 1013
 -731,  715
-1016,   73
 -821, -596
 -231, -989
  462, -910
  932, -404
  966,  308
  544,  857
 -137,  996
 -760,  671
-1018,   24
 -789, -646
 -183, -999
  497, -889
  953, -347
  955,  355
  500,  886
 -196,  992
 -790,  639
-1015,  -36
 -760, -680
 -143,-1004
  550, -858
  974, -303
  927,  396
  453,  908
 -237,  987
 -824,  592
-1014,  -80
 -726, -716
  -88,-1011
  580, -829
  992, -251
  912,  447
  415,  927
 -296,  969
 -853,  550
-1010, -122
 -687, -757
  -46,-1015
  625, -797
  998, -198
  891,  487
  360,  948
 -337,  958
 -876,  515
-1004, -180
 -651, -779
   13,-1019
  668, -764
 1007, -158
  862,  537
  314,  967
 -377,  943
 -905,  469
 -990, -224
 -607, -808
   63,-1011
  701, -733
 1015,  -96
  843,  573
  273,  982
 -432,  916
 -924,  422
 -981, -276
 -567, -848
  109,-1015
  741, -697
 1015,  -56
  811,  608
  217,  990
 -472,  897
 -938,  370
 -967, -326
 -528, -872
  166,-1003
  772, -658
 1020,   -9
  779,  654
  170, 1003
 -522,  881
 -967,  332
 -951, -367
 -483, -894
  207, -992
  801, -628
 1014,   47
  748,  690
  113,  998
 -564,  843
 -980,  284
 -927, -419
 -437, -916
  251, -985
  835, -578
 1009,   93
  716,  732
   69, 1016
 -603,  816
 -994,  230
 -906, -458
 -396, -940
  306, -965
  857, -537
 1001,  144
  668,  763
   24, 1019
 -642,  786
-1003,  185
 -888, -504
 -343, -955
  351, -953
  889, -505
  995,  194
  635,  793
  -33, 1019
 -678,  755
-1002,  143
 -855, -554
 -299, -972
  402, -927
  908, -448
  985,  244
  591,  829
  -81, 1018
 -709,  727
-1015,   84
 -829, -593
 -254, -992
  445, -912
  928, -411
  975,  293
  555,  854
 -122, 1006
 -752,  679
